ep_RA.Q21A,ep_RA.Y20I,ep_RA.Q21M,sigma.1,sigma.2,sigma.3,logp
-12.232658468601654,-12.02330115118672,-11.668269333403249,2.042746649648895,2.1381915842286885,2.0398651550870053,-7294.9350584989215
-12.187395959638707,-11.953125828208815,-11.801981432901721,2.0327511974478005,2.092041862600503,2.0649874121191467,-7289.757795277787
-12.103088106899794,-11.904253241963053,-11.806838784905725,2.0584650649321468,2.0318412352404827,2.0731039588502145,-7291.655858601569
-12.16634143353749,-11.827239319007377,-11.977625807369428,1.9863294447154234,2.054049846393291,2.0572172495524716,-7297.5843325913
-12.219085149039632,-11.778995868897923,-11.77220521613693,2.0130055101004256,2.0614164796801218,2.10654483743356,-7291.382289221211
-12.140294752459061,-11.930782007745236,-11.695558883192746,2.0521895707749485,2.072567543539144,2.025090243502087,-7291.403941515598
-12.15831048176657,-11.945705608185536,-11.759591854709582,2.059881493540651,2.083810365236171,2.125877886459792,-7290.421480601954
-12.176895384705178,-11.901954587133343,-11.886933384753037,2.0559266334389426,2.1258012861659266,2.141640986293001,-7292.585453126163
-12.081167661132609,-11.78922136790324,-11.762902841112197,2.0536500744628854,2.1386798673912426,2.0190706031746637,-7293.724174751603
-12.185416746906116,-11.882212833320617,-11.720323044564694,2.030207788086102,2.137038148864399,2.0552776318567445,-7290.141500466028
-12.195446400005743,-11.902203613767622,-11.701721450170856,2.054541714072866,2.0852092466526013,2.074390528590265,-7289.366143847458
-12.0852421868599,-11.905811241585024,-11.871821383344107,2.048680960690844,2.0552618268942826,2.109840917496614,-7292.6291393403435
-12.178303746334263,-11.913846112593344,-11.757231945602589,2.068464997076152,2.122565634138465,2.0368955122863976,-7290.268735623493
-12.18277027158447,-11.823553203560406,-11.800487439295516,2.0681042155928338,2.0443768598541014,2.153265462770141,-7292.528388431146
-12.20873051432955,-11.76083763619579,-11.79313132628467,2.065256259012114,2.109186412730793,2.0635532575215354,-7290.94472578539
-12.284881993148971,-11.810243979316203,-11.651252900167915,2.0501961965001145,2.0554886732068254,2.07335203011085,-7293.451821930772
-12.24215968699117,-11.7987476382473,-11.673806956728226,1.987331741290012,2.1078471708088875,2.092194667728883,-7293.234460328617
-12.172162123497126,-11.868052742386395,-11.814362488458137,2.108088990002513,2.0776148768044918,2.004183315770127,-7293.41962193211
-12.105307008201423,-11.736949438536103,-11.760191696926444,2.0283347589943643,2.066238353059252,2.040943712589457,-7293.144217146066
-12.185188999251721,-11.86883434988152,-11.756145916759,2.03297927253773,2.1254850274010573,2.089239681930844,-7289.25055423698
-12.114381981292924,-11.786660597540289,-11.923396045799134,2.1136570467457845,2.0997827969368825,2.086391385479925,-7295.904691693739
-12.23587960076621,-11.944340452478965,-11.825810154534526,2.073108744530685,2.1180170639078115,2.083937462357367,-7290.976085108126
-12.16054649369113,-11.925089729422249,-11.77682042668115,2.014961420337461,2.0913568910187004,2.067501394803231,-7289.556611458897
-12.209194886815698,-11.879352939502862,-11.71979369184721,2.068361406012494,2.100194717199795,2.0639500484616824,-7289.455307140335
-12.273466946164351,-11.923791445389567,-11.715800553573429,2.102449057498216,2.066320131985588,2.0365362397309172,-7293.50849635995
-12.163934126506462,-11.869717814196582,-11.757418218258211,2.062577386087494,2.0370342176357044,2.082072981810783,-7290.15637537353
-12.185368256095632,-11.907574173825257,-11.672372771967964,1.9754086189850673,2.0648668883152625,1.9975045001670588,-7295.909410008381
-12.163990742278914,-11.877959712555686,-11.695381988208329,2.059186609479516,2.0921130005707242,2.0773914983315813,-7289.407497323877
-12.156491946702168,-11.921851310899594,-11.715936380331733,2.045301326821711,2.112856721397908,2.0371428198987136,-7290.277143855393
-12.193955059430019,-11.9135092504068,-11.80692052741583,2.089771263982223,2.1242120483190585,2.022282313123308,-7291.907823808269
-12.180907716145018,-11.891348141686615,-11.695560960212266,2.029772367760583,2.0426387583722234,2.0633020124586072,-7290.587706914609
-12.214724767342005,-11.747100520793644,-11.61579790488404,2.081362608844725,2.161212025035553,2.0864035154974636,-7296.449394999226
-12.196334424552882,-11.91210718327558,-11.7876175226602,2.0006329219446006,2.063127244041316,2.0447983184088403,-7290.7991749245975
-12.140171988907813,-11.886842857942773,-11.82198683262183,2.0379889531615003,2.157442676572135,2.0715786364885576,-7291.165030456102
-12.221208442867605,-11.876827622820366,-11.872762532562435,2.053122307350979,2.0610794273809003,2.1452586477702824,-7292.420069373265
-12.21852596591886,-11.848139807606536,-11.837548132663818,2.024426771356506,2.1261371742637833,2.0591793651315315,-7290.498197016365
-12.268204376149196,-11.85533322947902,-11.701056014424061,2.0021602482424723,2.096827408667977,2.0360700070744135,-7292.482179434606
-12.162671306087123,-11.841443605365807,-11.671249033018976,2.11478930088397,2.1045149667981073,2.1093556242850404,-7292.865340250962
-12.177242369565791,-11.810059585155456,-11.82013939716469,2.056463384283007,2.091724312286586,2.1396994212805787,-7291.014015443715
-12.040095688573745,-11.789747234088676,-11.790020139139951,2.0877685725070783,2.072365638544466,2.055852417572864,-7294.18692026416
-12.097207874585715,-11.836842055126102,-11.783461438080716,2.064178763544174,2.0406920218755573,2.0800588095648354,-7291.342431652905
-12.236288751887601,-11.889591391530612,-11.750561622977031,2.0797971445290466,2.0337682465752502,2.1106764638935225,-7291.77974083061
-12.221855457525734,-11.782260983725592,-11.698089397402715,2.095184279449646,2.1197341957480083,2.066702132282088,-7292.327100582036
-12.182965728128744,-11.904852375081454,-11.683003599639825,2.070585016605882,2.1216783676713487,2.036706464298885,-7291.157244629491
-12.173461097316416,-12.00404205630218,-11.789844044494167,2.0400755458298585,2.1506324365195666,2.0813042849657224,-7292.389169852681
-12.160789758003885,-11.907997130432895,-11.739639275600236,2.0353359632670402,2.0608678215016876,2.078847805278373,-7289.369878793096
-12.183506797531601,-11.839872470612828,-11.60672932989596,2.0132744906074436,2.0539780100703804,2.070683289728765,-7293.201631884144
-12.149259234020477,-11.89974404026401,-11.742068711016051,2.0209649403400887,2.112789171383175,2.0523674377594405,-7289.732155673168
-12.18638569894483,-11.914364762475143,-11.819437091541943,2.0579604955295947,2.05410899168852,2.110887028238277,-7290.285489114225
-12.172672339747738,-11.967958686429286,-11.751170658216836,2.1085505399531512,2.094666835180068,2.05135000410457,-7292.222121107466
-12.285295792554553,-11.954479466232728,-11.757922464062334,2.0401696644553975,2.042872082905884,2.103105481254645,-7292.872054688417
-12.171585091590506,-12.028423360845117,-11.868224777875053,2.0748043994690657,2.121591403011201,2.077402453607927,-7294.002110207104
-12.239661733079954,-11.805375893745934,-11.868942517755297,2.0127088069705787,2.0264393195825963,2.0310668301966155,-7294.767375029938
-12.183730180550304,-11.844531436863774,-11.8702973252363,2.018130079136738,2.1037141955669147,2.0599351282413316,-7290.691788723384
-12.124158835439987,-11.88433465930686,-11.640453449141658,2.048539106431016,2.0776364565844414,2.116040030631692,-7291.758773729776
-12.169209664368571,-11.874121468234119,-11.832429526498787,2.025627788194592,2.060992260792553,2.0991843633508736,-7289.911363806439
-12.255049252832839,-12.000792696230077,-11.613233819335058,2.0355507900416483,2.1065437962686393,2.0715205315775673,-7294.983954781732
-12.204563728669454,-11.967728331026597,-11.803648477603033,2.092410087992377,2.115507348778128,2.0882730344724667,-7291.504540905591
-12.1499748453733,-11.883732527947547,-11.728482074157483,2.00538473833169,2.1669294692604835,2.092655142277983,-7292.30838215174
-12.256690022334507,-11.874349826783883,-11.673256756130025,2.029693297888298,2.093137833820102,2.063056451115593,-7291.0379694007515
-12.149604484489373,-11.89342534892574,-11.712174968234967,2.0350400967716853,2.084559776976396,2.179904246789515,-7293.149598963414
-12.185777212930288,-11.843916639084728,-11.781541986327525,2.0374101185906777,2.123856446510423,2.106630142873509,-7289.552381884122
-12.255156446751593,-12.014677335380181,-11.658036814042589,2.0530578119481273,2.1212195683183035,2.082856613594559,-7294.222887880105
-12.175717821856042,-11.855614321105971,-11.79699897661824,2.056678717285504,2.1202386703069473,2.0994105102117,-7289.3641820630655
-12.040608464640606,-11.78894209819918,-11.645345022651838,2.062771182419895,2.105683933989754,2.0675515768182167,-7295.064001766194
-12.175505300978918,-11.923948975171246,-11.71476187169975,2.0524188070414944,2.101151372429882,2.058726456424252,-7289.529713917731
-12.170245295507508,-11.85032641656007,-11.745916314173613,2.0101781518771538,2.0683204960586683,2.048200534042229,-7290.017098976729
-12.23758687677915,-11.970865373639196,-11.73318878044989,2.066441939405668,2.108908677670671,2.0661154636561845,-7291.050160967381
-12.1738586434319,-12.002719221380312,-11.726902294352968,2.049387530511268,2.106098217594069,2.0893659418462645,-7291.226858099031
-12.061936141848195,-11.776773949944163,-11.785396554999327,2.054526743705751,2.0384502493730827,2.045243915796018,-7294.131716372282
-12.231300531731556,-11.843336124389559,-11.742378981050646,2.041453353931097,2.0838338520680453,2.0410004331901668,-7289.898374359128
-12.210592884929083,-11.851854678189898,-11.846386592633186,2.091666620119871,2.1259457771380106,2.0599988117532706,-7291.4230702754585
-12.327181418144052,-11.823444146015113,-11.79938339021699,2.0260692587791023,2.130113858887038,2.107897066017559,-7294.270648638238
-12.199136848212413,-12.04638169906895,-11.633602976920198,2.0604772968240015,2.08885775946695,2.0393923876360707,-7295.92635487133
-12.17305935849444,-11.831625065334054,-11.849929004978524,1.9974598712166143,2.059086235835139,2.041665273024293,-7292.022258048435
-12.297921325496421,-11.870066897472764,-11.733901817989842,2.0393908367701035,2.1311008569390104,2.091054701809329,-7292.051802303815
-12.240526351710972,-11.777919436274024,-11.938117117912617,2.077397223071851,2.0325995048236827,2.089512407429053,-7296.475091871175
-12.125459478824997,-11.764007537166295,-11.754682260114611,2.086132288655479,2.0650313500915636,2.0431141466462504,-7292.469643958687
-12.139030600455044,-11.882148197312748,-11.818391040951084,2.1068807116826656,2.0969574172234466,2.12801330492619,-7292.137666709091
-12.232229545846097,-11.791372208354494,-11.794060150624786,2.023574745066805,2.109820059387092,2.036288482293568,-7291.232375252417
-12.176389669808476,-11.88756954245662,-11.666250056291904,2.0748032575414572,2.1288252657004287,2.085339652499416,-7291.011301887648
-12.15420004900379,-11.872269764559388,-11.825425036252481,2.0214639292334806,2.1447693064443607,2.0668324105625078,-7290.71642782938
-12.189198218838897,-11.983945438538049,-11.875506364974434,2.043909616773492,2.071214878136306,2.1782943099094956,-7295.650048995991
-12.127861962576057,-11.876850536288838,-11.648030072418797,2.0002420509736365,2.059701609390485,2.054053102619162,-7292.721918167901
-12.200132660203394,-11.799042882108434,-11.860448793916,2.077130512568036,2.1602446247401326,2.0730299388000746,-7293.047056283006
-12.235277683007086,-11.85785013047292,-11.863811474808378,2.0805559686959376,2.119458487161171,2.0878426906431264,-7291.390240112566
-12.255957925034718,-11.866094769083006,-11.807791896032045,2.072660733567286,2.1539766794040034,2.114462434439429,-7292.410982077352
-12.27232973145408,-11.91919907030243,-11.788126147870713,2.0131829332703157,2.1332345845954337,2.1067987667082395,-7292.142725719732
-12.175062862794098,-11.76635277609517,-11.80170674949196,2.0616732004847527,2.0977048510383707,2.0440825936089184,-7290.939053818211
-12.21849309026691,-11.802608078273376,-11.708903957009479,2.043896884803943,2.089159523065003,2.1037439122930652,-7290.232130948983
-12.168202910406986,-11.881720018753379,-11.76412640932996,2.0421155720956197,2.067792953466943,2.1102318570425425,-7289.27062161359
-12.193429739486229,-11.917720090538742,-11.77682330155255,2.034233077282177,2.120616890365343,2.0907419601372292,-7289.386773912669
-12.26928555170018,-11.887133291860772,-11.6722788981361,2.092644216564753,2.077291519485561,2.0720262320299017,-7292.429315571059
-12.119624669663898,-11.990309076042289,-11.860205555466772,1.9993072409867803,2.169225000114828,2.07521027610337,-7295.803464034793
-12.158908898053753,-11.820313853901096,-11.658717772374459,2.0777028090717806,2.0596862603594452,2.1377597519408664,-7292.867813250609
-12.224199552539554,-11.937613996031448,-11.716101597867677,2.0341478764232264,1.966015652530789,2.116006604440725,-7298.164605979166
-12.145676185988114,-11.958780726528094,-11.716149292377684,2.024457609535355,2.0754053717685412,2.0878400603961884,-7290.504490204093
-12.130245277301166,-11.879146731368708,-11.76061477166244,2.0128789636187814,2.0655607415072375,2.076164410378226,-7289.893727808588
-12.29758714158933,-11.832987180816968,-11.681352477767724,2.041998346122807,2.1223369917482127,2.0740062465117766,-7292.717469744417
-12.12314206837653,-11.888239399901678,-11.814513302092678,2.0940274426107024,2.086399451763273,2.0723484174434694,-7290.700929778689
-12.15540435533067,-11.924984006175114,-11.792932320584665,2.048523652361194,2.1355110288289803,2.0878719990243835,-7290.002897257763
-12.13306340367479,-11.891541639700227,-11.665168144572917,2.074733663063948,2.0402678838119184,2.124084847154796,-7292.752519813474
-12.28415831609426,-11.904997369453543,-11.703404180478271,2.0550616065203378,2.0566690771085643,2.085750537262007,-7291.806796296446
-12.173301223384893,-11.999827756857634,-11.762298363365025,2.0248389222731524,2.0557928806586863,2.1047771966511424,-7291.922037901125
-12.132962863842081,-11.996488193734356,-11.889486916874588,2.0089837976925353,2.0702346885515617,2.1533246000532187,-7295.9786595535315
-12.140412698027774,-11.803017817212805,-11.736717256247827,2.068834408562665,2.1537004687332364,2.103923643295009,-7291.836484078866
-12.175875500692214,-11.860754423928071,-11.675930630525272,2.0513876454340907,2.1258205814186866,2.0788591586207517,-7290.225323765186
-12.227437732475673,-11.78474407761988,-11.89190989969913,2.0564811841723842,2.0834830306815695,2.1628108705151377,-7294.757020670607
-12.192159786214406,-11.91019798810412,-11.768400173573077,2.0034347729693587,2.1787268776230575,2.116934095778708,-7293.507618955704
-12.145319721742153,-11.807410148142031,-11.703800666045266,2.0518779147052815,2.041064763654259,2.041938926480527,-7291.68889227794
-12.164480761452046,-11.862996293499792,-11.764672489647023,2.072983315762375,2.197984182706397,2.1056311849620415,-7294.0229034306085
-12.208394106792346,-11.913873625281255,-11.777661018700984,2.0161672761867475,2.036712135445736,2.0969337109855597,-7290.921526715883
-12.24895267929353,-11.869175958955173,-11.842324295528256,2.0536264627639125,2.121997504961303,2.0948144898258074,-7290.715048471896
-12.14204315814699,-11.778866217628195,-11.828424790071164,2.040653995257139,2.09503214205516,2.0825162034371405,-7290.532814356367
-12.13175244774825,-11.810760452808696,-11.907953758160602,2.0215545728824558,2.1129357551011108,2.0501731913397476,-7292.999464484888
-12.147393379395991,-11.848805532247848,-11.772537088004658,2.053275177306794,2.0898337514910184,2.112649355793681,-7289.366625672376
-12.189045421811233,-11.93093692617044,-11.749002153654425,2.0205278784044203,2.0851894354310265,2.061967079921016,-7289.541942820982
-12.1544740790824,-11.833470979993853,-11.748484021733791,2.026525207422026,2.085345754045654,2.060131466322116,-7289.306178131061
-12.221909487799222,-11.787984646790532,-11.82902814687348,2.009980584972943,2.0042949754544575,2.008695552679326,-7296.845702796442
-12.177659897443405,-11.975534188350746,-11.823771115143547,2.065144596240454,2.169224759558769,2.0898207323466247,-7293.126880267236
-12.097335150029815,-11.951065846496626,-11.836271012697093,2.047229826547221,2.081955690164207,2.100491091146538,-7291.422452675714
-12.266446726239309,-11.907757290089059,-11.763102655845621,1.9668601769013836,2.106692238855686,2.0325686874140088,-7294.684396036879
-12.159121431267534,-11.841384129065867,-11.870688848601716,2.0261531097802483,2.121343032560206,2.036744456148088,-7291.55456281465
-12.176541796394378,-11.949682643502397,-11.616402749676553,1.9843706737689002,2.122537084762231,2.058873672829398,-7294.916719809138
-12.186224187645426,-11.840179828376527,-11.673398591741094,2.0676252160372908,2.130303068673319,2.110841346091181,-7291.195808454516
-12.103454223454337,-11.859707804688561,-11.707256847545167,2.0435029146858232,2.075207568863969,2.023784825344482,-7291.521818711413
-12.259989686106941,-11.999995811452708,-11.71102802000576,2.009910526156369,2.0857505864321766,2.080318510890961,-7293.089970499617
-12.124794549395174,-11.988899822316052,-11.740821172932511,1.989777147268464,2.0700870764926402,2.1361195480148765,-7294.302948667142
-12.177678743942524,-11.996882779811513,-11.860283701608191,2.0522587064707607,2.0987961830592323,2.0495941647511344,-7292.200453068714
-12.192760679019534,-11.894320515406951,-11.804838322870403,2.037218087952817,2.081151598938991,2.0782088546477437,-7288.9194412407805
-12.135012900814138,-11.798619305986898,-11.823557522372727,2.053688455514145,2.07150748129517,2.0746524657983767,-7290.3255186523675
-12.191954021214856,-11.86736999498348,-11.701517055418647,2.0110964775021563,2.0799223723425087,2.1139618721134505,-7290.346501604578
-12.194574048668207,-11.856079389053509,-11.730310674741967,1.9974359102679229,2.089026616973485,2.114993369204286,-7290.633448086852
-12.12863720149396,-11.697286103491862,-11.789904380379511,2.0090189770662343,2.139214364929365,2.067176068969383,-7294.796715936222
-12.135347084895395,-11.715514226187986,-11.86835668143399,2.0141338334923105,2.19076512223409,2.1490427819339164,-7299.728705991843
-12.146360359424952,-11.823223254407191,-11.813076511594327,2.024868817479792,2.1273310742133558,2.0261265540139806,-7291.353906955664
-12.170065220030889,-11.84217957837041,-11.742880898935553,2.036241444354014,2.121972660202279,2.060419806657678,-7289.406750243567
-12.17640783078124,-11.89694902957667,-11.736965637730139,2.028391646215241,2.0745525176151887,2.0761039565222488,-7289.050317435197
-12.188339456368869,-11.890297560613874,-11.811668912584324,2.0631854081179473,2.1348696941591325,2.0380085421240555,-7290.5834747418585
-12.128676156491263,-11.872351994302518,-11.851885439164674,2.022746592136989,2.130197145360011,2.083033108426686,-7290.899837379882
-12.197492444654314,-11.879759094442136,-11.685957267210906,2.0616861444984664,2.100665694450135,2.106394988802955,-7289.9803145935175
-12.140452336681511,-11.845486320293658,-11.865978654075535,2.091349142142529,2.064024166608982,2.086678770247257,-7291.666907914755
-12.150119147105572,-11.830653288073622,-11.6602883871982,2.0919809248790733,2.0820115209061205,2.046795758462083,-7292.093835811103
-12.148643965539607,-11.862605170807226,-11.678395652275801,2.0729201514550484,2.0992053300815483,2.0416087474575986,-7290.833620132923
-12.184631925081684,-11.827647813458452,-11.696189984272667,2.0617103048500725,2.156660794908443,2.0626344251264856,-7291.592775207878
-12.149728170867418,-11.793249855362685,-11.797982864975944,2.00274493467652,2.1065337766681256,2.0518520236973474,-7291.112333763917
-12.23773423480698,-11.843541765886917,-11.706979082584777,2.085661027544025,2.1072283252889883,2.057169388376121,-7290.939892320817
-12.205612457320163,-11.887663420477908,-11.814597774359576,2.020719232565672,2.1332874681855163,2.101510842468449,-7290.308046883986
-12.146857112927501,-11.857117279806097,-11.77022592406808,2.019869424006097,2.0492123495914765,2.0541335452166054,-7290.202070639974
-12.190713417221692,-11.901227691858802,-11.789304891579288,2.072967305904455,2.0534322140925556,2.136192950055487,-7291.1357361910805
-12.221201153718932,-11.901424724461023,-11.786078247193322,2.015599249003951,2.0568278854603954,2.114584414651712,-7290.568704693332
-12.024166530668866,-11.85700666938046,-11.798385881855886,2.061113323183542,2.1061639655176427,2.0794773965766353,-7293.115110248376
-12.1930272250719,-11.897667385291319,-11.755279925073864,2.0343712889646524,2.077921397990928,2.1050296911576174,-7289.134811218963
-12.353219545669393,-11.878069098449668,-11.766364694736447,2.117663243564671,2.1240337714176496,2.078407957855091,-7296.8704248530985
-12.107309826798218,-11.960009496498863,-11.877015658477838,2.008884094592486,2.1134346664411185,2.05725541632752,-7293.233747984199
-12.169263513779478,-11.830420204352574,-11.759819424874665,2.0567000466763736,2.0357718464386982,2.0724872654794373,-7290.375874900253
-12.098866666394011,-11.86078078135325,-11.81232026877496,2.0289379692668077,2.104590596749732,2.0586324627417927,-7290.413238030024
-12.166597262739767,-11.781660683844528,-11.85815966209876,2.017795487085915,2.0967671982225027,2.0678088135715536,-7291.274449557676
-12.182347026793504,-11.928915964284641,-11.68556572564258,2.029195401473666,2.1020918083370965,2.0988846878453846,-7290.192715046533
-12.144908252304171,-11.791778383926024,-11.840212407615482,2.035666452321736,2.0748643400238374,2.16379303413553,-7293.314131468945
-12.312526408073168,-11.830960940268781,-11.855150076425932,2.06873670109232,2.068269520291635,2.0733134899907513,-7293.499895914818
-12.119030035935038,-11.880147094020318,-11.827005782300445,2.0610619087204802,2.096140023675074,2.133701821803615,-7291.014342401769
-12.305182587616953,-11.91628013924203,-11.694766768158075,2.0694720743367863,2.101062932883584,2.0991664080383083,-7292.818133592777
-12.198693288731745,-11.866936021129604,-11.705333588030236,2.0519136701058573,2.045387832004687,2.148934563935642,-7292.037528473848
-12.16908787261813,-11.849197230066794,-11.814482071018926,2.0395118494917854,2.05530712482334,2.028835065421299,-7290.624366907096
-12.10248578048634,-11.85561444404298,-11.750554585915532,2.079340978966153,2.074580346719089,2.1101819564955884,-7290.829273752209
-12.150906627463787,-11.922624714792075,-11.77187336570177,2.0232434866079316,2.148535070634576,2.0771612158564148,-7290.70136340976
-12.107027018716467,-11.881647675622153,-11.760041998525844,2.0627335951259322,2.06995964410672,2.086564655862692,-7289.907627199356
-12.223666764390023,-11.9171077593406,-11.785911829419144,2.120056548450472,2.0493150055821534,2.0262962562266384,-7294.023320253105
-12.18486112215314,-11.824295246325502,-11.673153910048471,2.0852640565999945,2.1162251230110796,2.1129061439760393,-7291.614165521337
-12.169235056535195,-11.849222818496772,-11.79539437519306,2.0345452465144347,2.0779951582381293,2.106942202395534,-7289.24269015329
-12.14171591946436,-11.906474436902357,-11.761821567070092,2.061356810136522,2.073283236572513,2.0778262234649003,-7289.270258892549
-12.158288677156158,-11.82068864090116,-11.781990097276642,2.0127720100244946,2.107369571163585,2.082233970169401,-7289.759497983791
-12.171657503630716,-11.85351363982823,-11.82958419423162,2.0179623869933403,2.103627956988842,2.10804490113719,-7289.949594387906
-12.18304195935543,-11.90564956099778,-11.762234026346993,2.0602558588206668,2.0937008735931895,2.0861561750328432,-7288.881285047531
-12.170636899870665,-11.91763568249038,-11.708850755711438,2.0532598656307974,2.0446724159784364,2.0920966102812857,-7290.40290300073
-12.196272369987595,-11.925597841959716,-11.77088378769834,2.056498757340905,2.1194783109830193,2.031863736206917,-7290.337616973085
-12.067614550895863,-11.936441160133851,-11.696063234200015,2.0307025250644237,2.063827193824314,2.0279113058797273,-7293.576184822218
-12.109766861381694,-11.965305184216449,-11.715928497263116,2.0207882856782065,2.132366391200689,2.101821337071995,-7292.180353607253
-12.151884229924814,-11.726622945515633,-11.834943078082278,1.9660150472937274,2.11763063407383,2.0501885321570867,-7296.3217516796185
-12.17076326111743,-11.754593371551032,-11.744759092864546,2.0956680498446345,2.0324357268093034,2.1023694627664646,-7293.8172682313625
-12.222053160280351,-11.75765187508458,-11.80595043216237,2.0485987107877275,2.098612802477219,2.07052994345345,-7290.93586807286
-12.165898298102336,-11.717637019151745,-11.801244452425511,2.048487223279281,2.142775202776003,2.0768153616447016,-7292.981571336055
-12.226039318794857,-12.017042874654205,-11.663173317042924,2.0530152240749073,2.0634424555126425,2.0196762357059987,-7295.208079671393
-12.171708495307461,-11.937443964529395,-11.736388042606166,2.0845861017324863,2.0324088159185827,2.0587536064711047,-7291.874386312677
-12.119413624378485,-11.89763778017301,-11.73457732455551,2.088029278863719,2.0928170925000753,2.118259583029286,-7291.014811592658
-12.130461323182352,-11.879221068711205,-11.80840691869522,2.0415630989455753,2.106902175926089,2.058251694533461,-7289.518359086176
-12.22939549957401,-11.83554982710546,-11.747584792822751,2.0891528808695035,2.106364247325127,2.095188860001886,-7290.4937212601
-12.090056453714782,-11.87814400678234,-11.852838938003492,1.9977181919648854,2.081612333790785,2.0760697717043946,-7292.275496746064
-12.131996839832185,-11.905957454740879,-11.865591870655468,1.9926302235366582,2.0704328449673715,2.0467646728425897,-7292.557972244809
-12.186198837821733,-11.953448985016628,-11.79742813305917,2.047095205383765,2.0694067418826507,2.0993912405597634,-7289.975391564616
-12.169585444347904,-11.93135515880494,-11.855125596677928,2.0501365771371596,2.1230452211166884,2.0802613582806577,-7290.484087244847
-12.24815075238601,-11.939797093494041,-11.694417618656177,2.0378445869826156,2.086827664166176,2.0732365371795654,-7290.7597077494665
-12.170086383864858,-11.785025254364996,-11.780136702770795,2.0382671143393982,2.1516487969899054,2.044215295763916,-7291.690990654623
-12.116975171072712,-11.995255731420311,-11.787332794985925,2.062295704920155,2.1609651447815437,2.123383031799766,-7294.239517053562
-12.160398436050746,-11.838932113674202,-11.755931854695225,2.01320761905082,2.0772182854489594,2.055943768019206,-7289.683747184618
-12.175704199191262,-11.87537525157517,-11.742804052768143,2.070303368202976,2.05763279594085,2.056504752322808,-7289.713359498193
-12.176274219710415,-11.887699966183776,-11.800707755582492,1.980019689407731,2.1368525963157796,2.094502553457191,-7292.127268514808
-12.167321013130536,-11.969634260329046,-11.727137776062095,2.0383332653809636,2.0631389225911225,2.0422441217091456,-7291.048713140391
-12.148063846935353,-11.946283818289887,-11.795789887531669,2.125352664728903,2.0918148680745947,2.0685782032199413,-7292.863173697885
-12.155303357950974,-11.891322001985431,-11.746285222525044,2.0235034236499967,2.0915710559792706,2.101329368964585,-7289.253543015173
-12.084867917251565,-11.893525679772935,-11.744824577675306,2.0634536712328777,2.149409184222817,2.109612664006382,-7292.269952024653
-12.232320363181907,-11.935110253697026,-11.803291666613692,2.0210719440948557,2.0671347761101857,2.029961974338925,-7291.347519331721
-12.101033025418205,-11.929841721893624,-11.806204835476004,2.0047216121731326,2.0918796388288574,2.0729943876551276,-7291.233649397634
-12.153116462869786,-11.830831404785904,-11.739762562279699,2.0482234873976113,2.1260820895084978,2.107510019356915,-7289.932096888417
-12.147990061906086,-11.89898864069433,-11.738620759873884,2.0519865287809274,2.162755974156301,2.1964869399292435,-7296.367931734652
-12.193045311286504,-11.916301469504875,-11.796272808986876,2.048769765142411,2.061180868869621,2.056362021712158,-7289.582181260625
-12.176885389658661,-11.791101803998346,-11.700067608057607,2.0129023112088067,2.0672497402528576,2.0773860544318996,-7290.92330059944
-12.21829182871786,-11.900182358080066,-11.74481880024519,2.0326722877970758,2.085056434339354,2.0578314840360825,-7289.2888655953775
-12.207774146886635,-11.824010005371617,-11.822200535786411,2.067716159054331,2.102104399993482,2.0840962227369495,-7289.776077805287
-12.103782249622943,-11.82265334715087,-11.758452528766233,2.025332952658295,2.116812333629722,2.051937511364951,-7290.766887269411
-12.177229093396894,-11.77363677959151,-11.757944697566248,2.1040899607269727,2.1042316217824073,2.062092639164679,-7291.9074511674435
-12.22443573382621,-11.861623107071175,-11.79159877676299,2.066692067086762,2.071881463907798,2.035626116077311,-7290.2227995644125
-12.212494365022796,-11.799479359542733,-11.875429288113958,2.0122385727481285,2.086093717632974,2.073219285382543,-7291.644390316012
-12.112355482838097,-11.862801496496699,-11.728836206241711,2.0855487564149287,2.0770717875625433,2.076702975860605,-7290.511359660573
-12.141266683104897,-11.860907815189375,-11.79960429776759,2.04618711213812,2.1579312578915033,2.0927487696429847,-7290.964899798096
-12.154176116753304,-11.854086623709128,-11.797826203436065,2.002032755593403,2.100492155343813,2.050628388580206,-7290.255636667918
-12.21888572648592,-11.885838850959304,-11.756292794982862,2.011569872205796,2.0522794671580606,2.1433540499875847,-7291.846135095045
-12.155956822654286,-11.872422990605518,-11.718225403066667,2.065376482557832,2.1219975546623204,2.0605933116829536,-7289.77479767545
-12.10908877472549,-11.807990431142422,-11.615813868521817,2.0259613898303974,2.1200056493103516,2.035665101021045,-7294.392061417677
-12.14707036438891,-11.679069797330055,-11.690928848872593,2.040139004935602,2.115343727173894,2.0261708059874333,-7295.866355314427
-12.141388832562722,-11.907895492986343,-11.713572886054141,2.003642165524112,2.0496687326371457,2.094051687310247,-7291.204431288141
-12.265633046434012,-11.874092027908267,-11.783541316597496,2.120260736716447,2.0720695203436077,2.032685062150792,-7293.77620777116
-12.221398755745414,-11.986836424582513,-11.850198569713378,2.0464520771617085,2.109582849582574,2.09772493882458,-7291.788452869463
-12.198893200558985,-11.830497453371729,-11.79321551884796,2.051545015904089,2.1017481234197093,2.052628156752235,-7289.339471391564
-12.182735038992293,-11.843149402148875,-11.797863514468688,2.073847459138843,2.07436174276332,2.086775598176103,-7289.422936160671
