ep_R_wt,ep_R_Q21M,ep_R_Q21A,ep_R_Y20I,logp,sigma_wt,sigma_Q21M,sigma_Q21A,sigma_Y20I
-14.098886823316137,-17.846228439898162,-10.34891474183954,-9.6837575781245,-8.64466144001971,0.014196515039933893,0.01618334498043105,0.09132165429838143,0.09344542100056433
-13.920595882323841,-15.002140793217105,-10.217517461089459,-9.826177458810292,-9.199330484907156,0.017703141308629926,0.02034203885549235,0.09378555365081633,0.12770487178064394
-14.183582724252757,-16.633332977619382,-10.27445616142782,-9.832521280968852,-8.987888872615839,0.014108362922753446,0.019018416564764492,0.0992596887847818,0.10528432889379111
-14.261850038269989,-15.60334619980447,-10.263484375626632,-9.694357336559396,-9.85943140070901,0.013026611731912155,0.017334481965154264,0.12825333935225589,0.13117292711878578
-14.554265222731535,-15.546037178662635,-10.242705712984915,-9.671124652050782,-8.551459042729446,0.012082254791425944,0.021060083594977446,0.08198092705126968,0.10614816306433562
-14.284272854571956,-16.888290678751023,-10.352042062549621,-9.65066420925302,-9.233839525323875,0.015084395603134204,0.017305452458814746,0.09213819370006492,0.12332729923880645
-14.37366362724014,-15.88688123214823,-10.190505955852185,-9.705752358137532,-8.781867206082737,0.019886448982549862,0.018483718486034702,0.0841113579396883,0.1103244064421133
-14.197536722372275,-16.11875807578176,-10.332494117122705,-9.750575797486977,-9.389628471475596,0.013546160915739043,0.022315432396530617,0.11318234975309863,0.10968212378183001
-14.294259761370956,-15.636892057453315,-10.314259022147395,-9.639351425325854,-9.39266575847052,0.019122089005861438,0.017806133901124843,0.09009459346756991,0.1370621438887739
-14.386919107985724,-15.778792446492961,-10.394222758796799,-9.907118278745848,-9.988041791312241,0.015547570905825465,0.02030961309245563,0.11402069633343316,0.1373464058682945
-14.192571906071729,-15.857586274261832,-10.190573691019813,-9.581608459449441,-9.953779557406323,0.014685766489125354,0.021338380982898808,0.11391862534744866,0.13869383947661854
-14.19870058993514,-15.589921060797314,-10.37207518565034,-9.601752443645609,-9.280795333371733,0.010881320923662122,0.022774371412747893,0.0995861380032924,0.12311696601487891
-14.14890287661332,-16.11359225748345,-10.41980851268613,-9.740667623223482,-8.364756425387812,0.012187097783977568,0.021327099706763167,0.10232742847279472,0.07543348032177037
-14.251926563585775,-15.408552407140283,-10.400131889022886,-9.808097292019424,-8.573384776091904,0.012305216822191616,0.018569455361785964,0.07516142292210055,0.1188478693419504
-20.33726664418914,-16.206615091288825,-10.220038591871877,-9.694557403877194,-11.495929455923154,0.019201924870813018,0.016765623621196196,0.08261915790443088,0.19009038666783795
-14.074099598257952,-15.390041861465521,-10.14905753490751,-9.36305503805315,-9.599719903565878,0.013221568830541808,0.019242741730634387,0.11530547845523315,0.13008626547227814
-14.43348893889425,-15.353082062287822,-10.295240723319463,-9.699223066644883,-9.947748074188336,0.012290862071925472,0.018637484366269563,0.11915787346091372,0.14234644872562924
-14.187721951802015,-23.679018307862645,-10.364438372317428,-9.709414369007822,-10.65160825195954,0.015627451098055762,0.023551419640031258,0.10138355781584471,0.10499870754071948
-14.537246668599087,-15.85815493399399,-10.392272313719932,-9.672129944059526,-8.881510913688238,0.013996743942739039,0.02199591726250223,0.0825974976258534,0.11403357236457555
-14.654641283296108,-16.56551436299199,-10.24470043458686,-9.570508483758129,-9.095393091836513,0.015435877500342846,0.018102323593031457,0.08813561187813204,0.11954459384001458
-14.228662087538023,-17.078117636858263,-10.323583561183616,-9.70540705583286,-9.100633268731897,0.012039323396709168,0.023054469648243505,0.07553676277232782,0.12372990269858478
-13.953088884640858,-15.55425930397433,-10.167370279368606,-9.698867604552795,-9.149956782643201,0.0120681692968941,0.019274136936610363,0.0786117944870288,0.14384585885242024
-14.241352275190128,-15.790133382391359,-10.270103797968641,-9.69620976503218,-8.564980499318159,0.01881881911103065,0.017841333549316187,0.09350149023473803,0.09546427720076033
-13.884677341934935,-15.805501935810632,-10.159227635435357,-9.644008918450874,-9.58687459413458,0.013739027639812454,0.01685268701109317,0.1147593076626187,0.1325338131770748
-14.09421091499977,-23.336033262390714,-10.222883360554755,-9.706939809425638,-10.570341170903491,0.019091963302080045,0.021453506314919667,0.08626937216675423,0.12045465009440078
-15.45455200401459,-16.58638392685219,-10.112888170263206,-9.705472591246012,-8.703552819223756,0.012310023754757562,0.020008161516197318,0.07155869331680888,0.11034404966904367
-14.416612947484502,-15.417157578252253,-10.169023999705454,-9.594009880193072,-9.592338865549308,0.014194688754710427,0.017315678971187465,0.08966291502071268,0.15380053012355874
-14.231692732138686,-16.643779386918375,-10.274936567641921,-9.50006334603954,-8.419583066097506,0.015154977101917462,0.022150712414441033,0.07274454980245866,0.09744809642232004
-14.348053342939751,-17.323885062431007,-10.208243505445548,-9.709965321481189,-9.672834759299278,0.01488757123508828,0.017235852796930514,0.11532333763235757,0.11921062184355527
-14.212913736692022,-15.939704722243652,-10.433020021633045,-9.603233523369969,-8.570228344291877,0.014928293940458855,0.01948451315105753,0.082215290633802,0.10510620312845415
-13.837348391033444,-15.405382748249465,-10.308792203106051,-9.55045285538541,-9.086159329193945,0.014238861814281231,0.02192382414967476,0.06907722093032284,0.1442832354865299
-14.6748000514765,-15.512237358032424,-10.492500120313386,-9.681079521521367,-10.151658729838866,0.016556855951847832,0.018240234248974932,0.09011301019494564,0.17018831395415707
-15.027561045580905,-15.365702323431746,-10.349010169249338,-9.811187085501453,-8.900242003527891,0.01935299344197531,0.021543729074921705,0.09906768316466621,0.0949137689497154
-14.916658868578226,-16.022384717861136,-10.391391793701944,-9.797022783118209,-9.110794489241158,0.015644760458641216,0.020061426181513055,0.1010076932124293,0.10509974568567043
-14.44293193773677,-15.237577108899062,-10.29818358661933,-9.55566635142225,-9.251379337022957,0.012948358455185233,0.01992425296580168,0.07853607668354806,0.14552449383337085
-14.139974362067305,-15.9995878077375,-10.152015275397476,-9.605710008255793,-8.427786652733843,0.014250619655773981,0.01962185456494587,0.0750318459884861,0.10701463054039952
-14.403483302909422,-15.442693075796623,-10.330700715522452,-9.646124978769135,-8.706755479855614,0.015709920568410495,0.01591030365519175,0.08000264364753547,0.12226441392188916
-14.012692990435061,-15.193820219472654,-10.301705506542111,-9.865044877239317,-8.578007954499107,0.015968931487426057,0.02136457196022776,0.06952794412199081,0.11858098454902763
-14.541249152262896,-15.733964225718912,-10.317235055312759,-9.955242434846879,-9.666520312810423,0.01680861384774281,0.015983469186595246,0.08704214217863636,0.15314464770780678
-14.207587189522572,-16.163683064240807,-10.27511846765323,-9.61981202923123,-9.316353265656144,0.011199499078294988,0.023255914654788937,0.10248892433374945,0.11721896847401328
-14.486909127768412,-15.964752504040884,-10.244445334314392,-9.828977669845058,-8.87167133743525,0.011922864503244581,0.018259533299757526,0.0856732686949074,0.11912512666844938
-14.688879194636645,-15.45187332215719,-10.332878093209324,-9.82045441682782,-8.563613400836145,0.012336843906970681,0.018513466926270553,0.08850100453369963,0.1035001559637886
-14.350788585421528,-16.131606567505543,-10.445070764386319,-9.588366294984137,-9.23448653943633,0.01530016456508472,0.017923828389942532,0.11178132448612874,0.10869529437416112
-14.124292223317777,-15.251066329323585,-10.169183331771633,-9.721429427087138,-9.542373130340536,0.013668296946005454,0.022604348878838193,0.11598510876395339,0.12096622622939798
-14.32114906132659,-17.500163999069258,-10.232592497703411,-9.613992523215048,-8.649428749545711,0.01231796392930488,0.02180400521698259,0.08020524026788108,0.09755167513002369
-14.694738999063189,-15.667702899438705,-10.393018611957356,-9.592468627128351,-9.470351214433402,0.02041708395921419,0.018446532478838137,0.09264190525920425,0.1324431770213405
-14.687605163849144,-16.303550633594707,-10.359656572488264,-9.574531771943606,-9.924235893278132,0.021785723997740654,0.020024481362934474,0.10563711738094235,0.13280196782352666
-14.60710274725462,-17.956874083806458,-10.232764620754029,-9.67074830431506,-9.391693026830811,0.01581315947387583,0.02177718352395947,0.09042732206675408,0.11302136962795509
-14.508838780423968,-15.89676943056737,-10.203458564269335,-9.539250265734687,-8.769727382868588,0.011885258737584921,0.02518266362774088,0.07633468886604008,0.11202725654246495
-14.33188651533254,-15.408945275875476,-10.500356618049034,-9.690043309390758,-9.708433755761558,0.014521193550572773,0.01928152311188031,0.11120224597618503,0.13369656266841493
-13.840280385198069,-16.82568523422153,-10.341864941863252,-9.909038201204112,-9.799055240747345,0.01733503006751263,0.01664262269598444,0.10579463031613894,0.13716328486363888
-14.334648224935528,-20.99630932557025,-10.320554383629776,-9.612844859006177,-11.446576771764649,0.012805358849385936,0.022707222165539463,0.11277698625807063,0.1626486589628863
-14.343603125322433,-16.88858815467399,-10.254733672644623,-9.509466606882084,-9.377666528805838,0.016737803357836558,0.020087120074681056,0.10429397323047397,0.11231093130198196
-14.607513167117995,-16.030220344483627,-10.413372196869531,-9.64907398298096,-9.79173071551213,0.014034130371045585,0.022515313445702987,0.09042335378995696,0.1458156352137372
-14.71271854680843,-15.355020123355942,-10.263411789120607,-9.708478996203349,-9.385228128288293,0.018105186017989494,0.021436206457294778,0.1005316997120679,0.12074525554283493
-14.445999680505887,-15.452251180673981,-10.452378354815904,-9.634568326256746,-8.223415193778678,0.01368143743437861,0.022355135336731242,0.0756009536908189,0.09290866674759754
-14.306409950308916,-16.105444469267265,-10.324491154086918,-9.536843493004303,-8.542152775601807,0.014809615000215036,0.019527523259176827,0.07179377507629048,0.11247341728442925
-14.310465857538441,-15.964292260240327,-10.28204336376169,-9.303384282825466,-9.457201268099585,0.012853734430427977,0.019383519018051684,0.07280870476622871,0.15615098562997232
-15.203127021118897,-15.984090994712407,-10.261143568331564,-9.692172497083765,-8.766197501168204,0.012404418111435724,0.01937908450147364,0.10952695124879133,0.08583794795480933
-14.491010356641073,-15.198854280007378,-10.25271733357894,-9.563344057692754,-9.271286022800389,0.014064479113446188,0.0167526973844627,0.09317935899385206,0.1379198446080963
-14.302075395469673,-15.615998717361741,-10.264808268673654,-9.871148247730511,-8.759313822365563,0.01744599180833196,0.014547930091843643,0.07883122186448824,0.12469773470875098
-14.154488489430955,-15.571141527852996,-10.348371300019537,-9.51613437511957,-9.468812336847396,0.011300812546344515,0.018631642372061937,0.11825790365686357,0.12249760010820507
-14.027551795739999,-16.327410280514272,-10.340323101497257,-9.553896328428063,-9.814930342233998,0.015650757401745173,0.019333317704334215,0.0837518158350114,0.15953542663216722
-14.424355340441348,-17.01300410348558,-10.27241962660084,-9.545207460420105,-10.302323808982562,0.017838220889934916,0.020044794731122924,0.13390259997129045,0.12514945613389364
-15.259100777000038,-15.807606802494957,-10.224194278114863,-9.659799090572102,-9.511188004754679,0.014608290644562118,0.021335090453237015,0.0904431032975095,0.13277557077478583
-14.172814441299865,-16.954633488793455,-10.414926922990487,-9.654663173242998,-8.761875772919096,0.01806756783639023,0.01771478672649478,0.07662993590577241,0.11170890043349808
-14.374429264437467,-15.749997631796672,-10.366616375135957,-9.513121064138138,-9.400625267702656,0.01940352416294597,0.01915048218532019,0.09793128043141999,0.1259175518731255
-14.274532241595526,-19.8913740685007,-10.435823468089145,-9.681852799656292,-9.106545612036738,0.019820659372754425,0.01924611842292224,0.08530270350789519,0.08920483160722262
-14.842420107246475,-15.331910150062138,-10.235282494923226,-9.309394510637357,-9.339140418519872,0.01852122403183333,0.016595347132950394,0.09762461501372444,0.1285704939657046
-14.857514762990386,-16.680611336392655,-10.453057154466183,-9.64575458323531,-9.793582399352632,0.014969973321295038,0.021916423152342355,0.11280668948873752,0.11866508981526525
-14.369962297665028,-21.080223155313842,-10.227484143459103,-9.72281690507709,-9.33273911705013,0.011942933142287,0.02095087340192711,0.09211085807731992,0.08755888743862944
-14.361879303164798,-18.056769019326456,-10.202083449303025,-9.726248515854033,-8.917600985885352,0.013227369365820937,0.020214229313112345,0.08867693328992811,0.09894656709420899
-14.173857617309968,-15.92068630390051,-10.2728228728132,-9.732677585818282,-8.542643045323944,0.014437006219844336,0.020912883765171468,0.07893574245222419,0.10579506047342617
-14.01128753508666,-15.647419714478968,-10.20931210091246,-9.41544798667042,-9.219242377899148,0.01516864433686154,0.02103249197682853,0.09410521940997783,0.1254950347280459
-14.174561336976991,-15.097556255010337,-10.422821470139706,-9.693097069257327,-9.448885043065319,0.01497317109797056,0.020911019734466057,0.08654043170578081,0.14486619703579018
-14.451805073989046,-15.979134890183666,-10.317292464490071,-9.450132634191442,-9.28067363085087,0.01240263691633144,0.015736996031418024,0.08272707210980382,0.14565249042898407
-14.542183612316325,-26.04494135028055,-10.356684630913444,-9.809829128662493,-11.125571346863346,0.01617925848231573,0.020320249920063496,0.0899137281562268,0.11259818738684911
-14.752052369175066,-15.737834849089865,-10.071835317787912,-9.549729675951573,-9.67810907229942,0.013809717394419333,0.018932603694177305,0.1099176726374113,0.1320625826263123
-14.446609424439158,-17.088088947154,-10.395712255026297,-9.65092682943541,-8.575594168937915,0.015904730564539844,0.018069819565660148,0.07124042025044439,0.10695637443584873
-14.515555897776842,-16.084316242060854,-10.204732038317402,-9.810764752313181,-8.45945823120772,0.013654626619825234,0.021866355777221617,0.061110243706450094,0.11343451653568822
-13.951034871348083,-14.963156223257382,-10.152136273679455,-9.718199737668446,-9.014888586785732,0.015019685684561407,0.01844211696901347,0.1184159442953688,0.10392003544734704
-14.08996448019197,-15.609019795901268,-9.96789910621941,-9.634473736127845,-9.643245282615464,0.016138844985770305,0.019924673988625102,0.12221348936301446,0.11983409799508409
-14.295215549953626,-16.05616523959055,-10.381059757992029,-9.716242627565219,-9.278073836028714,0.012784192017512857,0.017230466830857022,0.1012321838735007,0.1252431009317032
-15.181347277572618,-15.26897551618174,-10.283236874146972,-9.463889819488767,-8.372818611171226,0.014994395289211277,0.020785538526968114,0.0910867558741662,0.08471413897182434
-14.29193439717061,-17.180964680987756,-10.29476730379597,-9.617974255527711,-8.437815714555033,0.017198674398402874,0.021088221651026036,0.06961011471574373,0.09637204072675881
-14.02548442654432,-20.847769214148016,-10.212572629948385,-9.664907952415035,-9.801339754760024,0.010350046072576832,0.019536223761676606,0.11539300239147368,0.0968155516710385
-14.682534664558025,-15.512635256074459,-10.317484990960946,-9.807405056429628,-8.914687872282535,0.018248054481477604,0.020329426645395422,0.09437726109291325,0.10477644510812761
-15.085045434917522,-16.52180483983389,-10.243439779292487,-9.719848739893314,-9.141529475935446,0.012753570871505897,0.020072033824689545,0.11304701068351175,0.09495037313105177
-14.064737118129363,-15.022914889943088,-10.331964823493898,-9.703960118723252,-8.296658186332715,0.013263145844068413,0.01986266102742143,0.07208721693046138,0.11076036169491592
-14.329618081024579,-15.44345814642199,-10.278010420705488,-9.446644109717173,-8.977319456668885,0.01127766177936218,0.018338767282378505,0.10302531624261384,0.11439582960846095
-14.33692620698306,-15.53989824538035,-10.249130675909651,-9.70542334228221,-8.714818710053821,0.013416982772960157,0.02141623224346031,0.07243738627723784,0.12166044942646716
-14.308238470486865,-16.933020862339585,-10.215902122548021,-9.801880713997212,-9.18325368944323,0.012528366888369372,0.017651120021096207,0.08471373430897756,0.128982390850606
-14.74313964528984,-16.590870917956583,-10.318426416001907,-9.497412408564017,-9.124575732880837,0.017315275744409164,0.020136170649313223,0.08864653776796069,0.11358819705870304
-14.482649733213801,-15.957585880047642,-10.220629596657796,-10.030463813790297,-9.125136392477666,0.016693989818090584,0.01910145538506884,0.09584042536438368,0.11257229257063911
-13.879293082365546,-17.28155416314669,-10.207905879145247,-9.764885218770536,-8.867573126610827,0.017203269264923902,0.021976971039147385,0.09183473417563655,0.0956608462495446
-14.285169163070377,-15.872385631755341,-10.251694165073344,-9.744760249355814,-8.238864935853963,0.016043608836551888,0.024399178545240447,0.08102983924388439,0.08154395955678546
-14.87946276018493,-15.702607802881003,-10.066513898784786,-9.589346211005585,-9.924834421481146,0.01902276217123498,0.01935963590975585,0.10957120348176082,0.13699783828928253
-14.503799930540596,-15.493694874284603,-10.319985414799657,-9.439247612068772,-9.405911424997434,0.015989513980742158,0.018721935338372814,0.07253709966941506,0.15471606619626233
-14.453235770762792,-15.546468063112071,-10.272362995411305,-9.680544969959815,-8.808940092507784,0.013367113625563743,0.016111814392557083,0.09851214202891202,0.11118612902059898
-14.102348084998544,-15.274043101949074,-10.314563130992324,-9.82617801008253,-8.23616845995783,0.015277077824318572,0.02142737826453801,0.08128448703582415,0.09192063891167289
-14.336148647533722,-15.24107696558286,-10.231468864329567,-9.68845377773642,-9.873998583017874,0.013909376559801257,0.020012891308336254,0.1321044503260762,0.1247271752455412
-13.967870079622609,-16.825636623187474,-10.302450103498515,-9.743421612321582,-9.100433964098194,0.014526244278737131,0.020117787882105873,0.1015700131138973,0.10639897094406874
-13.604471172838748,-15.681053845030334,-10.28569477711805,-9.560698033451462,-8.792016134225952,0.012677064967082687,0.019308918070359487,0.08595759382181763,0.12134722057451579
-14.865621475211872,-16.041054326282204,-10.325058962022053,-9.559310342752383,-8.772538291405755,0.01695006107901748,0.01724456537629314,0.08657440032613267,0.10831065489838317
-14.242155648392698,-15.605420124215883,-10.204056622085197,-9.664445562025517,-8.669948433082189,0.012566917287291587,0.019409182953561668,0.08967137290794336,0.10887404628054044
-14.237371070989196,-16.354631066477825,-10.355383398942479,-9.585655371062456,-8.493674459397761,0.015358701294202415,0.021322959096962305,0.06716421677256533,0.10899024216141245
-13.928526940592745,-15.740745409866662,-10.196388321753567,-9.562761339560511,-9.184307105594737,0.013590788601103701,0.022829239963533973,0.07887808907705784,0.13626801200863867
-14.278138943135822,-19.04351557169614,-10.476302232799181,-9.625670532225772,-9.532673685043491,0.011494803950223752,0.024787770692030472,0.07919259219861303,0.11984771098234669
-13.861814398632772,-16.03131521266491,-10.23777592840209,-9.758383128532856,-9.342732222094565,0.025409324292948832,0.024147441381289356,0.09186504115108969,0.11483832786277791
-13.863731813333255,-15.497094928778875,-10.292040975780715,-9.65903552250661,-8.3598588500313,0.014177923592340014,0.016538513448215112,0.09170252373208264,0.09935038222431361
-14.179488080953858,-15.366139811113612,-10.41165735473408,-9.640916839661484,-9.631233951518839,0.01658183073731693,0.024874299687498123,0.11251020526411563,0.11907730633690525
-14.159218036215389,-15.325142188973409,-10.300799044986658,-9.75834466767342,-8.636991397333817,0.015154624074059318,0.016881805448631045,0.0905407214397108,0.11026874956459454
-13.967889859932383,-15.845747520952912,-10.248573991217262,-9.73875138330774,-8.739103246407161,0.017149694627780585,0.01963824750968432,0.08460413135543562,0.11116717763909909
-14.66407752386851,-15.91566880511703,-10.30970344834296,-9.721878926881834,-8.757072851632463,0.017538847777517394,0.021233292712037444,0.0908328540068796,0.09772098711577909
-14.16004935124427,-17.347128002740067,-10.224224282452914,-9.844185209946529,-9.722537567684872,0.0181703893115993,0.018749218402735496,0.09317699370964123,0.13559153328932083
-13.917585421134836,-16.628594023794218,-10.481345707864506,-9.689202830845268,-9.327244266236852,0.018013644430085237,0.018210060456580843,0.07446898690919189,0.14203492015112257
-14.504739852616286,-15.260002064092633,-10.293880020188803,-9.764632387011519,-8.816219771560615,0.01501793489286204,0.01721366981965818,0.086127767144469,0.1202197496855886
-14.356117920269286,-16.96078805001557,-10.294038243761205,-9.527383392365275,-9.03672616953258,0.014674843790478138,0.019424464158683208,0.08982059493290885,0.11237877166679797
-14.23924993390024,-15.390148371317629,-10.19758229037127,-9.774584471725088,-9.006621128640125,0.013650652451883193,0.019317087529252163,0.09122188925159709,0.1229201653363428
-15.191047209897606,-16.16623286945769,-10.222859036506199,-9.573838282156224,-9.498839285960244,0.014437027362354757,0.022487254114164856,0.11283841397457917,0.10785143979495945
-14.029729407485988,-15.17127182228329,-10.223072249833374,-9.620009643009347,-8.540542453812765,0.020533850983525496,0.024783019434606604,0.08019617362129311,0.09818466450779093
-14.265588089685156,-15.696693385527686,-10.255671513616194,-9.58477428249072,-9.320939769634574,0.013110015665958045,0.019173457395399975,0.10779266622717118,0.12133004813844112
-13.999781257785491,-15.774360277800415,-10.23562925583199,-9.576002004681442,-9.102420239266864,0.012887884539497848,0.024737920607593052,0.09573783434504601,0.11354459874625178
-17.288396501298525,-15.391312633980768,-10.187531296627578,-9.505535610286532,-9.647179213568872,0.019109580548457832,0.020416310680621923,0.10262425462725705,0.11303947542149609
-14.956351097859015,-15.252931964360549,-10.39415900979596,-9.555981002152652,-8.807231460651126,0.012051935867264097,0.02126702047859999,0.08005743751890872,0.11791868764287038
-15.04188256869096,-24.916736838457194,-10.154359358703644,-9.544049756764403,-10.737943526796967,0.013257163345390012,0.019308116612407125,0.08692362271033553,0.11398431756651208
-13.913544874834303,-17.3149128211798,-10.198512381747008,-9.641616195545529,-8.77315155925215,0.016709199719837364,0.023660543321772,0.08080500344676654,0.09896259373771418
-14.15614357967731,-15.532010365022925,-10.402197424078478,-9.488565013425113,-9.957139272819578,0.016198790920714554,0.019456590678311424,0.08801569906492657,0.1658423357324105
-14.610726291020375,-15.32487773025368,-10.283218926259934,-9.763352879973997,-8.729223539376054,0.011776580819664732,0.022170881139202472,0.07278234781059423,0.12147651137085184
-13.864096669120077,-15.75864917158866,-10.298647831906628,-9.806244050954705,-9.428487191829738,0.015161789306975443,0.023947176691394248,0.10475796128738364,0.11907197244311055
-14.581395664261478,-15.830509778118211,-10.198239382516922,-9.701207534004263,-9.33010085589763,0.012779485615330004,0.019548308588758456,0.10595522110725805,0.11981577414695399
-14.242364123947764,-15.09618377307848,-10.599642155267707,-9.769015334291032,-9.942888801022288,0.012658299726294191,0.018647216230591082,0.13171891653513434,0.12971054258739576
-14.253817471856443,-15.502696232514726,-10.404853489542315,-9.835084226508014,-9.296857292390348,0.014713231014632124,0.01975064910585406,0.10817821366373351,0.11636310525737407
-14.313803941882751,-15.651571040164201,-10.375131282973337,-9.484243733654663,-9.14600257139757,0.01650081786000602,0.020576444943221358,0.09087664273664155,0.12196707519914585
-14.892926239402833,-15.799484593178812,-10.187550238137696,-9.635821186021534,-8.631782341436418,0.017994582080243137,0.016031711736888037,0.08534438790632673,0.10613528762286803
-14.04011692518282,-17.471785530254152,-10.310117188215916,-9.62745973795585,-9.949663730804042,0.017691999459670017,0.021155327529511166,0.09966609124442646,0.13691801823162036
-14.249050778897914,-15.44680721796641,-10.255165396936057,-9.58257410323848,-8.332767780211649,0.012823558109307687,0.02220898510744539,0.07276696663521942,0.10455267878739391
-14.096726275625409,-19.811075514618032,-10.247734388270906,-9.748939076078914,-10.123834583952771,0.01500576129611885,0.018875583924597403,0.12007248879413432,0.1125341162271002
-14.183693707306576,-18.643003175994444,-10.109125267614901,-9.622677738236824,-9.725447700310198,0.010423358194921326,0.019842837299634306,0.09779907766334098,0.12785880209653638
-14.720598278934212,-15.959143103453489,-10.027807822076625,-9.40848646408879,-9.546522108129778,0.01319453154601863,0.024532045407719364,0.09730401319056466,0.12594319962855524
-14.107657304899705,-21.744549461274875,-9.979561041372529,-9.81227137593803,-9.798702167209015,0.014237637606502717,0.02218182781982232,0.09857885463778097,0.0925172149753152
-13.965440081029836,-17.079979102798248,-10.197654418156272,-9.611430104883688,-9.158617587537208,0.013660634567891265,0.025447047624074196,0.08214637930589433,0.11683158964762914
-14.087220567752702,-19.48024002977162,-10.224051863122448,-9.86844240096388,-9.501825215188763,0.016121675953274583,0.02458791366521374,0.07639712755347379,0.11428832353123299
-14.396063137448964,-15.181655853325154,-10.28791882973124,-9.720651833720163,-8.476569848217434,0.021648653063175843,0.01863985387118314,0.07580133056629322,0.10632097966487962
-13.721893034217684,-15.537600451319943,-10.259790871459447,-9.731598654006925,-9.131330220486468,0.01525436937018774,0.019600735663928025,0.07484581877798704,0.14380649844715976
-15.029908142817177,-25.93247922745338,-10.209358852999603,-9.532021544312745,-10.777716812133917,0.012709750868646537,0.019882737018653205,0.0914448626646352,0.09934491731679557
-13.892129220887087,-15.61481456728856,-10.208924963415155,-9.620035822576089,-8.565701419782718,0.012931572733170244,0.021392702981801986,0.07625988917638016,0.11461683339180187
-14.43543466149863,-15.454991972095229,-10.32468042216205,-9.619710048194015,-9.66065449133331,0.016766332513202198,0.02152456334514097,0.09157126804097812,0.14391404407706687
-14.548539152128305,-15.242288119154987,-10.169853717434462,-9.5397523079258,-8.720004788739159,0.0149898830316611,0.018416097819084123,0.08814201292415574,0.11270228416850411
-13.98521371618851,-15.033159622569968,-10.152297617649369,-9.570446589655708,-8.602576157518707,0.012523341295056546,0.0187424174973789,0.1019779182018743,0.10171032883708636
-14.926724191524343,-17.86953757926167,-10.242334509436281,-9.606267723573147,-9.93343114085568,0.016280458388921996,0.02085123275995214,0.09270189314574219,0.13572447054863243
-14.20217805400484,-15.962969262938845,-10.330196054685096,-9.698572287552732,-8.63052129283629,0.015033900037206985,0.019797812706259972,0.1035515181869771,0.08818837276383136
-14.340448709885829,-15.167043659645799,-10.21730061966163,-9.465196744964725,-8.717681086636858,0.0156093874530084,0.020208178538707544,0.07280143978793281,0.12439226416788787
-14.491914761081011,-15.396059819441911,-10.279098916423445,-9.747316398104136,-9.19932119802867,0.014829472743882445,0.020779146047034576,0.10238935706581251,0.11593271857465139
-14.355919152047466,-15.504427187453338,-10.384283213404215,-9.733638957511852,-9.184844062636778,0.01955197930478313,0.021132863836919327,0.08493995413582967,0.12530216548991496
-14.234418081714603,-27.984939614398634,-10.360078644698707,-9.561114939762888,-11.56499843400673,0.014582166315328495,0.018810614641300294,0.10348500396529016,0.10383100679674039
-14.379232266139402,-15.048406115517324,-10.371105277626857,-9.741893153261623,-8.80659102632251,0.0158830919025755,0.02816414074018769,0.08064152259506192,0.10574251773485004
-14.046894733132044,-17.707071409261104,-10.130797862659753,-9.602869987678831,-9.764157980852742,0.01624041337068578,0.019399834294389774,0.12842414803888053,0.10540615230237163
-14.468364001614855,-14.774897627990118,-10.247583319508445,-9.789881920063124,-8.656792290313028,0.015302347505491814,0.01944664929950179,0.07762316627251335,0.11980036089916501
-13.877463887776802,-15.258213318567508,-10.155532529998295,-9.664007521598194,-9.936099102780704,0.014743322352703607,0.02077954924698112,0.11191833994841256,0.14679490727919703
-14.233013151994662,-16.35195026393656,-10.181942572206575,-9.783842372023138,-8.918468941803921,0.010222305123240518,0.019622778642343127,0.11780377550930089,0.09048410864448636
-14.276536535260856,-15.185485558484567,-10.217066585036834,-9.840452391267368,-8.866122077236586,0.012900698529133593,0.017241948215488957,0.08151608626255469,0.13046596281171116
-14.286781154582819,-15.402767053158842,-10.283624736275284,-9.553048548417793,-9.157518623065945,0.014285887364259826,0.017596726958664384,0.09783473912171331,0.12647900520569197
-15.223862359735188,-15.422645797920298,-10.394334101207269,-9.716076381994599,-8.669948719128625,0.015939509579376825,0.017338347758910945,0.11070014440769432,0.08345912936680461
-14.38231790949902,-15.416588263043716,-10.274141379263984,-9.768381591325577,-8.577508375627502,0.010967653631909184,0.01957657888042853,0.085152018312338,0.10969168050033068
-14.084935478582477,-15.943490896882356,-10.19924754520159,-9.598860920738469,-9.216841139252665,0.017138270995665186,0.02257522032565488,0.08753531143482836,0.12423641800288882
-14.071633160548517,-17.18079038555533,-10.240776350038901,-9.815455038603218,-9.764453706019923,0.01354134761884503,0.02042324265579638,0.07824060789323316,0.15485645373137444
-15.42666670697811,-15.909572223882101,-10.34072855111404,-9.762318396701243,-9.36736023472506,0.01861183931709657,0.022659778186298322,0.07555979139769381,0.13025657690483944
-14.117350261039881,-15.018158942020364,-10.185121022350522,-9.627742646832004,-8.695660105624249,0.01669431337226128,0.019609822633966194,0.09175025582860577,0.10866894033984865
-14.180823479426637,-16.032479393644312,-10.280300947172458,-9.869030679591388,-8.344182995968778,0.011520505264101125,0.01787605413279236,0.08475324243448366,0.09780680353444951
-14.163630677672547,-15.315923871540427,-10.169591028013496,-9.722421239508106,-9.508240206951916,0.013000954135835338,0.018156825998298917,0.13207241873345332,0.1128458783570873
-14.668347332253568,-16.087841620855887,-10.432205032920173,-9.564678797905708,-10.139580715414734,0.016500609457118624,0.020213461745385127,0.10582934635325167,0.14859668959454875
